party_id,booking_code,booking_period,invoice_number,invoice_date,due_date,closed_date,remark,currency,amount,tax_amount,company_id,ledger
10666,,2018-05,90157,2018-04-01 00:00:00,2018-05-01 00:00:00,2018-06-05 00:00:00,,EUR,7318.4202,0,999,R
10586,,2018-05,90089,2018-03-31 00:00:00,2018-04-30 00:00:00,2018-06-10 00:00:00,,EUR,5474.9331,0,999,R
12310,,2018-06,91018,2018-05-01 00:00:00,2018-05-31 00:00:00,2018-07-10 00:00:00,,EUR,5.3235,0,999,P
11067,,2018-07,90240,2018-05-29 00:00:00,2018-06-28 00:00:00,2018-08-12 00:00:00,,EUR,185.4684,0,999,P
10587,,2018-03,90095,2018-01-29 00:00:00,2018-02-28 00:00:00,2018-04-06 00:00:00,,EUR,153.27,0,999,R
11747,,2018-11,90681,2018-09-16 00:00:00,2018-10-21 00:00:00,2018-11-27 00:00:00,,EUR,210.6,0,999,P
12310,,2018-07,91035,2018-05-31 00:00:00,2018-06-30 00:00:00,2018-08-04 00:00:00,,EUR,58.5936,0,999,P
11965,,2018-06,90806,2018-04-24 00:00:00,2018-05-24 00:00:00,2018-07-03 00:00:00,,EUR,1.1466,0,999,P
12039,,2018-11,90837,2018-09-16 00:00:00,2018-10-21 00:00:00,2018-12-03 00:00:00,,EUR,42.471,0,999,P
12421,,2018-09,91166,2018-07-04 00:00:00,2018-08-03 00:00:00,2018-09-08 00:00:00,,EUR,63.4842,0,999,P
11574,,2018-11,90614,2018-09-16 00:00:00,2018-10-21 00:00:00,2018-11-28 00:00:00,,EUR,35.1,0,999,P
10634,,2018-10,90127,2018-08-31 00:00:00,2018-09-29 00:00:00,2018-11-05 00:00:00,,EUR,41.0553,0,999,R
11188,,2018-08,90303,2018-06-02 00:00:00,2018-07-02 00:00:00,2018-08-10 00:00:00,,EUR,150.93,0,999,P
11952,,2018-11,90789,2018-09-16 00:00:00,2018-10-21 00:00:00,2018-12-09 00:00:00,,EUR,17.55,0,999,P
12108,,2018-07,90885,2018-06-18 00:00:00,2018-06-18 00:00:00,2018-07-28 00:00:00,,EUR,38.61,0,999,P
12082,,2018-12,90857,2018-10-02 00:00:00,2018-11-01 00:00:00,2018-12-10 00:00:00,,EUR,208.5525,0,999,P
11188,,2018-07,90298,2018-05-31 00:00:00,2018-06-30 00:00:00,2018-08-12 00:00:00,,EUR,1166.49,0,999,P
11188,,2018-08,90300,2018-06-02 00:00:00,2018-07-02 00:00:00,2018-08-14 00:00:00,,EUR,291.33,0,999,P
11480,,2018-08,90552,2018-06-02 00:00:00,2018-07-02 00:00:00,2018-08-17 00:00:00,,EUR,711.3834,0,999,P
11293,,2018-10,90430,2018-08-31 00:00:00,2018-09-30 00:00:00,2018-11-14 00:00:00,,EUR,44.5887,0,999,P
12108,,2018-09,90887,2018-08-08 00:00:00,2018-08-08 00:00:00,2018-09-18 00:00:00,,EUR,1147.9104,0,999,P
11609,,2018-11,90626,2018-09-03 00:00:00,2018-10-02 00:00:00,2018-11-15 00:00:00,,EUR,936,0,999,P
11262,,2017-09,90396,2017-07-15 00:00:00,2017-08-14 00:00:00,2017-09-26 00:00:00,,EUR,751.2687,0,999,P
10327,,2018-10,90032,2018-08-31 00:00:00,2018-09-29 00:00:00,2018-11-12 00:00:00,,EUR,20053.6362,0,999,R
11188,,2018-08,90310,2018-06-02 00:00:00,2018-07-02 00:00:00,2018-08-12 00:00:00,,EUR,33.93,0,999,P
11534,,2018-11,90601,2018-09-16 00:00:00,2018-10-21 00:00:00,2018-11-29 00:00:00,,EUR,157.95,0,999,P
11188,,2018-08,90277,2018-06-12 00:00:00,2018-07-12 00:00:00,2018-08-20 00:00:00,,EUR,150.93,0,999,P
11188,,2018-08,90283,2018-07-02 00:00:00,2018-08-01 00:00:00,2018-09-08 00:00:00,,EUR,33.93,0,999,P
11480,,2018-08,90553,2018-06-02 00:00:00,2018-07-02 00:00:00,2018-08-11 00:00:00,,EUR,711.3834,0,999,P
11893,,2018-11,90758,2018-09-16 00:00:00,2018-10-21 00:00:00,2018-11-28 00:00:00,,EUR,249.21,0,999,P
11222,,2018-10,90341,2018-08-18 00:00:00,2018-09-01 00:00:00,2018-10-19 00:00:00,,EUR,94.8285,0,999,P
11704,,2018-11,90671,2018-09-16 00:00:00,2018-10-21 00:00:00,2018-11-30 00:00:00,,EUR,1031.94,0,999,P
11262,,2017-11,90350,2017-09-27 00:00:00,2017-10-27 00:00:00,2017-12-13 00:00:00,,EUR,2340,0,999,P
11262,,2018-04,90359,2018-02-07 00:00:00,2018-03-09 00:00:00,2018-04-17 00:00:00,,EUR,2340,0,999,P
10081,,2018-06,90013,2018-05-01 00:00:00,2018-05-31 00:00:00,2018-07-06 00:00:00,,EUR,69.3693,0,999,R
11410,,2018-08,90482,2018-07-01 00:00:00,2018-07-31 00:00:00,2018-09-12 00:00:00,,EUR,1049.0337,0,999,P
12310,,2018-06,91008,2018-05-01 00:00:00,2018-05-31 00:00:00,2018-07-16 00:00:00,,EUR,224.7336,0,999,P
12284,,2018-05,90996,2018-03-28 00:00:00,2018-04-27 00:00:00,2018-06-12 00:00:00,,EUR,2.3283,0,999,P
12196,,2018-08,90947,2018-06-17 00:00:00,2018-07-17 00:00:00,2018-08-25 00:00:00,,EUR,125.0496,0,999,P
11354,,2018-10,90454,2018-08-29 00:00:00,2018-09-28 00:00:00,2018-11-12 00:00:00,,EUR,3897.7731,0,999,P
11262,,2018-08,90422,2018-07-02 00:00:00,2018-08-01 00:00:00,2018-09-11 00:00:00,,EUR,739.44,0,999,P
11297,,2018-10,90435,2018-08-06 00:00:00,2018-09-05 00:00:00,2018-10-18 00:00:00,,EUR,27351.324,0,999,P
11442,,2018-11,90494,2018-09-16 00:00:00,2018-10-21 00:00:00,2018-11-26 00:00:00,,EUR,133.38,0,999,P
12021,,2018-11,90831,2018-09-16 00:00:00,2018-10-21 00:00:00,2018-12-02 00:00:00,,EUR,287.0712,0,999,P
11514,,2017-11,90584,2017-09-06 00:00:00,2017-10-06 00:00:00,2017-11-16 00:00:00,,EUR,41.8275,0,999,P
11936,,2018-11,90786,2018-09-16 00:00:00,2018-10-15 00:00:00,2018-11-25 00:00:00,,EUR,91.26,0,999,P
11933,,2018-06,90781,2018-04-17 00:00:00,2018-05-17 00:00:00,2018-06-21 00:00:00,,EUR,389.0133,0,999,P
10586,,2018-08,90084,2018-06-20 00:00:00,2018-07-20 00:00:00,2018-08-28 00:00:00,,EUR,2301.7644,0,999,R
11262,,2018-08,90423,2018-07-02 00:00:00,2018-08-01 00:00:00,2018-09-10 00:00:00,,EUR,526.9446,0,999,P
12379,,2018-07,91126,2018-05-31 00:00:00,2018-06-30 00:00:00,2018-08-04 00:00:00,,EUR,1480.986,0,999,P
11957,,2018-07,90795,2018-05-28 00:00:00,2018-06-27 00:00:00,2018-08-15 00:00:00,,EUR,35.1,0,999,P
11828,,2017-10,90709,2017-08-30 00:00:00,2017-09-29 00:00:00,2017-11-17 00:00:00,,EUR,296343.9297,0,999,P
11381,,2018-11,90462,2018-09-16 00:00:00,2018-10-21 00:00:00,2018-11-29 00:00:00,,EUR,586.17,0,999,P
11774,,2018-10,90686,2018-08-02 00:00:00,2018-09-01 00:00:00,2018-10-16 00:00:00,,EUR,72873.0405,0,999,P
11811,,2018-11,90701,2018-09-16 00:00:00,2018-10-21 00:00:00,2018-12-04 00:00:00,,EUR,135.72,0,999,P
11297,,2018-11,90438,2018-09-02 00:00:00,2018-10-02 00:00:00,2018-11-07 00:00:00,,EUR,23783.76,0,999,P
11626,,2018-11,90634,2018-09-16 00:00:00,2018-10-21 00:00:00,2018-12-08 00:00:00,,EUR,24.57,0,999,P
12310,,2018-10,91095,2018-08-30 00:00:00,2018-09-29 00:00:00,2018-11-09 00:00:00,,EUR,1428.921,0,999,P
12093,,2018-09,90868,2018-08-15 00:00:00,2018-08-29 00:00:00,2018-10-07 00:00:00,,EUR,8857.0404,0,999,P
11918,,2018-11,90775,2018-09-16 00:00:00,2018-10-21 00:00:00,2018-12-05 00:00:00,,EUR,368.082,0,999,P
10648,,2018-10,90143,2018-08-31 00:00:00,2018-09-29 00:00:00,2018-11-11 00:00:00,,EUR,41.0553,0,999,R
12121,,2018-10,90908,2018-08-09 00:00:00,2018-09-08 00:00:00,2018-10-22 00:00:00,,EUR,134.4915,0,999,P
12310,,2018-09,91056,2018-08-01 00:00:00,2018-08-31 00:00:00,2018-10-09 00:00:00,,EUR,7562.1078,0,999,P
11148,,2018-10,90251,2018-08-31 00:00:00,2018-09-30 00:00:00,2018-11-07 00:00:00,,EUR,831.7296,0,999,P
11372,,2018-10,90458,2018-09-02 00:00:00,2018-10-01 00:00:00,2018-11-11 00:00:00,,EUR,1029.5883,0,999,P
10637,,2018-05,90130,2018-03-31 00:00:00,2018-04-30 00:00:00,2018-06-05 00:00:00,,EUR,41.0553,0,999,R
12030,,2018-11,90835,2018-09-09 00:00:00,2018-10-08 00:00:00,2018-11-26 00:00:00,,EUR,5747.04,0,999,P
12310,,2018-09,91066,2018-08-01 00:00:00,2018-08-31 00:00:00,2018-10-13 00:00:00,,EUR,8795.0304,0,999,P
10347,,2018-10,90033,2018-08-31 00:00:00,2018-09-29 00:00:00,2018-11-10 00:00:00,,EUR,69.3693,0,999,R
11702,,2018-11,90666,2018-10-01 00:00:00,2018-10-31 00:00:00,2018-12-16 00:00:00,,EUR,74.88,0,999,P
10537,,2018-09,90072,2018-08-01 00:00:00,2018-08-31 00:00:00,2018-10-13 00:00:00,,EUR,38963.1879,0,999,R
11262,,2018-03,90386,2018-01-29 00:00:00,2018-02-28 00:00:00,2018-04-09 00:00:00,,EUR,6425.9559,0,999,P
12310,,2018-06,91013,2018-05-01 00:00:00,2018-05-31 00:00:00,2018-07-07 00:00:00,,EUR,4815.954,0,999,P
12310,,2018-09,91064,2018-08-01 00:00:00,2018-08-31 00:00:00,2018-10-16 00:00:00,,EUR,9.7929,0,999,P
11410,,2018-08,90480,2018-07-01 00:00:00,2018-07-31 00:00:00,2018-09-09 00:00:00,,EUR,200.8773,0,999,P
11188,,2018-07,90260,2018-05-31 00:00:00,2018-06-30 00:00:00,2018-08-14 00:00:00,,EUR,33.93,0,999,P
11480,,2018-08,90563,2018-06-02 00:00:00,2018-07-02 00:00:00,2018-08-17 00:00:00,,EUR,900.3852,0,999,P
12108,,2018-09,90876,2018-07-18 00:00:00,2018-08-17 00:00:00,2018-09-24 00:00:00,,EUR,9444.1932,0,999,P
11685,,2018-12,90655,2018-10-03 00:00:00,2018-11-02 00:00:00,2018-12-11 00:00:00,,EUR,232.1865,0,999,P
12310,,2018-10,91096,2018-08-30 00:00:00,2018-09-29 00:00:00,2018-11-12 00:00:00,,EUR,4857.0795,0,999,P
11535,,2018-11,90603,2018-09-16 00:00:00,2018-10-21 00:00:00,2018-12-09 00:00:00,,EUR,396.63,0,999,P
12310,,2018-09,91053,2018-08-01 00:00:00,2018-08-31 00:00:00,2018-10-07 00:00:00,,EUR,22593.3552,0,999,P
11556,,2018-11,90612,2018-09-16 00:00:00,2018-10-21 00:00:00,2018-11-26 00:00:00,,EUR,249.21,0,999,P
10680,,2018-10,90186,2018-08-31 00:00:00,2018-09-30 00:00:00,2018-11-10 00:00:00,,EUR,112.086,0,999,R
12240,,2018-10,90967,2018-08-08 00:00:00,2018-09-07 00:00:00,2018-10-15 00:00:00,,EUR,760.9329,0,999,P
12353,,2017-06,91120,2017-04-03 00:00:00,2017-05-03 00:00:00,2017-06-17 00:00:00,,EUR,14.625,0,999,P
11826,,2018-08,90704,2018-06-16 00:00:00,2018-07-16 00:00:00,2018-08-27 00:00:00,,EUR,747.7236,0,999,P
11965,,2018-10,90802,2018-08-31 00:00:00,2018-09-29 00:00:00,2018-11-14 00:00:00,,EUR,26.3718,0,999,P
11921,,2018-08,90776,2018-06-20 00:00:00,2018-07-20 00:00:00,2018-08-25 00:00:00,,EUR,3011.6034,0,999,P
12310,,2018-07,91022,2018-05-31 00:00:00,2018-06-30 00:00:00,2018-08-04 00:00:00,,EUR,48.9294,0,999,P
12192,,2018-11,90941,2018-09-16 00:00:00,2018-10-21 00:00:00,2018-11-29 00:00:00,,EUR,294.84,0,999,P
10646,,2018-10,90142,2018-08-31 00:00:00,2018-09-10 00:00:00,2018-10-26 00:00:00,,EUR,41.0553,0,999,R
10457,,2018-10,90044,2018-08-09 00:00:00,2018-09-08 00:00:00,2018-10-17 00:00:00,,EUR,69.3693,0,999,R
12413,,2018-08,91164,2018-07-02 00:00:00,2018-08-01 00:00:00,2018-09-10 00:00:00,,EUR,1140.75,0,999,P
12310,,2018-09,91062,2018-08-01 00:00:00,2018-08-31 00:00:00,2018-10-05 00:00:00,,EUR,200.8422,0,999,P
11281,,2018-10,90424,2018-08-29 00:00:00,2018-09-28 00:00:00,2018-11-02 00:00:00,,EUR,313.4781,0,999,P
11480,,2018-07,90523,2018-06-01 00:00:00,2018-07-01 00:00:00,2018-08-06 00:00:00,,EUR,711.3834,0,999,P
11581,,2018-11,90618,2018-09-16 00:00:00,2018-10-21 00:00:00,2018-12-02 00:00:00,,EUR,168.48,0,999,P
11198,,2018-05,90326,2018-03-14 00:00:00,2018-04-13 00:00:00,2018-05-19 00:00:00,,EUR,42753.7188,0,999,P
11188,,2018-07,90256,2018-05-03 00:00:00,2018-06-02 00:00:00,2018-07-09 00:00:00,,EUR,291.33,0,999,P
12018,,2018-06,90828,2018-04-04 00:00:00,2018-05-04 00:00:00,2018-06-11 00:00:00,,EUR,534.6198,0,999,P
12464,,2018-11,91171,2018-09-04 00:00:00,2018-10-04 00:00:00,2018-11-12 00:00:00,,EUR,215.5374,0,999,P
11996,,2018-11,90816,2018-09-17 00:00:00,2018-10-16 00:00:00,2018-11-21 00:00:00,,EUR,102.96,0,999,P
11849,,2018-11,90738,2018-09-10 00:00:00,2018-10-10 00:00:00,2018-11-25 00:00:00,,EUR,375405.3459,0,999,P
10685,,2018-10,90196,2018-08-31 00:00:00,2018-09-30 00:00:00,2018-11-17 00:00:00,,EUR,1330.29,0,999,R
10366,,2018-06,90035,2018-04-29 00:00:00,2018-05-29 00:00:00,2018-07-17 00:00:00,,EUR,69.3693,0,999,R
10663,,2018-10,90153,2018-08-31 00:00:00,2018-09-29 00:00:00,2018-11-17 00:00:00,,EUR,164755.4337,0,999,R
11702,,2018-11,90662,2018-09-16 00:00:00,2018-10-16 00:00:00,2018-11-20 00:00:00,,EUR,46.8,0,999,P
11955,,2018-11,90794,2018-09-16 00:00:00,2018-10-21 00:00:00,2018-12-07 00:00:00,,EUR,24.57,0,999,P
11921,,2018-09,90777,2018-07-21 00:00:00,2018-08-20 00:00:00,2018-09-28 00:00:00,,EUR,1356.381,0,999,P
11617,,2018-11,90629,2018-09-16 00:00:00,2018-10-21 00:00:00,2018-11-28 00:00:00,,EUR,106.1775,0,999,P
11794,,2018-09,90691,2018-07-24 00:00:00,2018-08-23 00:00:00,2018-09-29 00:00:00,,EUR,97.6833,0,999,P
10663,,2018-09,90152,2018-08-01 00:00:00,2018-08-31 00:00:00,2018-10-12 00:00:00,,EUR,426689.1018,0,999,R
11325,,2018-11,90443,2018-09-26 00:00:00,2018-10-25 00:00:00,2018-12-01 00:00:00,,EUR,336.96,0,999,P
10464,,2018-10,90061,2018-08-31 00:00:00,2018-09-30 00:00:00,2018-11-16 00:00:00,,EUR,982.5192,0,999,R
11410,,2018-08,90481,2018-07-01 00:00:00,2018-07-31 00:00:00,2018-09-12 00:00:00,,EUR,939.6036,0,999,P
12167,,2018-08,90929,2018-06-19 00:00:00,2018-07-19 00:00:00,2018-08-27 00:00:00,,EUR,5159.7,0,999,P
10979,,2018-12,90232,2018-10-02 00:00:00,2018-11-01 00:00:00,2018-12-07 00:00:00,,EUR,77.8635,0,999,P
10063,,2018-09,90003,2018-08-01 00:00:00,2018-08-31 00:00:00,2018-10-11 00:00:00,,EUR,69.3693,0,999,R
11810,,2018-11,90700,2018-09-16 00:00:00,2018-10-21 00:00:00,2018-11-30 00:00:00,,EUR,445.77,0,999,P
12197,,2018-09,90948,2018-08-01 00:00:00,2018-08-31 00:00:00,2018-10-12 00:00:00,,EUR,20.0889,0,999,P
10586,,2018-07,90079,2018-05-02 00:00:00,2018-06-01 00:00:00,2018-07-14 00:00:00,,EUR,5328.2853,0,999,R
11725,,2018-11,90677,2018-09-16 00:00:00,2018-10-21 00:00:00,2018-12-08 00:00:00,,EUR,554.58,0,999,P
12050,,2018-11,90848,2018-09-16 00:00:00,2018-10-21 00:00:00,2018-12-01 00:00:00,,EUR,579.15,0,999,P
11222,,2018-10,90342,2018-09-15 00:00:00,2018-09-28 00:00:00,2018-11-11 00:00:00,,EUR,85.0005,0,999,P
11293,,2018-09,90428,2018-07-17 00:00:00,2018-08-16 00:00:00,2018-09-20 00:00:00,,EUR,133.7544,0,999,P
12108,,2018-07,90889,2018-06-18 00:00:00,2018-06-18 00:00:00,2018-07-24 00:00:00,,EUR,38.61,0,999,P
11372,,2018-01,90459,2017-12-02 00:00:00,2018-01-01 00:00:00,2018-02-12 00:00:00,,EUR,1417.9464,0,999,P
12102,,2018-11,90870,2018-09-16 00:00:00,2018-10-21 00:00:00,2018-11-26 00:00:00,,EUR,16.38,0,999,P
10586,,2018-03,90086,2018-01-01 00:00:00,2018-01-31 00:00:00,2018-03-07 00:00:00,,EUR,1719.1629,0,999,R
11608,,2018-11,90624,2018-09-16 00:00:00,2018-10-21 00:00:00,2018-11-25 00:00:00,,EUR,288.8028,0,999,P
10128,,2018-08,90023,2018-07-01 00:00:00,2018-07-31 00:00:00,2018-09-15 00:00:00,,EUR,69.3693,0,999,R
11480,,2018-09,90566,2018-08-01 00:00:00,2018-08-31 00:00:00,2018-10-06 00:00:00,,EUR,900.3852,0,999,P
11842,,2018-10,90725,2018-08-18 00:00:00,2018-09-22 00:00:00,2018-11-03 00:00:00,,EUR,355.446,0,999,P
11262,,2018-06,90418,2018-05-01 00:00:00,2018-05-31 00:00:00,2018-07-10 00:00:00,,EUR,729.6354,0,999,P
11188,,2018-09,90288,2018-07-10 00:00:00,2018-08-09 00:00:00,2018-09-14 00:00:00,,EUR,33.93,0,999,P
12263,,2018-11,90985,2018-09-16 00:00:00,2018-10-21 00:00:00,2018-12-03 00:00:00,,EUR,388.3815,0,999,P
12379,,2018-07,91125,2018-05-31 00:00:00,2018-06-30 00:00:00,2018-08-08 00:00:00,,EUR,1264.536,0,999,P
10586,,2018-11,90094,2018-08-31 00:00:00,2018-10-30 00:00:00,2018-12-10 00:00:00,,EUR,2249.2665,0,999,R
11521,,2018-11,90594,2018-09-16 00:00:00,2018-10-21 00:00:00,2018-12-04 00:00:00,,EUR,143.91,0,999,P
12164,,2018-11,90928,2018-09-16 00:00:00,2018-10-21 00:00:00,2018-12-05 00:00:00,,EUR,127.413,0,999,P
11262,,2018-03,90356,2018-01-02 00:00:00,2018-02-01 00:00:00,2018-03-20 00:00:00,,EUR,2340,0,999,P
11262,,2017-11,90349,2017-09-13 00:00:00,2017-10-13 00:00:00,2017-12-01 00:00:00,,EUR,2340,0,999,P
11632,,2018-05,90635,2018-03-06 00:00:00,2018-04-05 00:00:00,2018-05-20 00:00:00,,EUR,573.3,0,999,P
12310,,2018-08,91037,2018-07-01 00:00:00,2018-07-31 00:00:00,2018-09-15 00:00:00,,EUR,199.3914,0,999,P
11834,,2018-11,90717,2018-09-16 00:00:00,2018-10-21 00:00:00,2018-12-01 00:00:00,,EUR,49.14,0,999,P
11828,,2018-08,90712,2018-07-01 00:00:00,2018-07-31 00:00:00,2018-09-13 00:00:00,,EUR,46947.8412,0,999,P
11410,,2018-07,90474,2018-05-31 00:00:00,2018-06-30 00:00:00,2018-08-12 00:00:00,,EUR,13.0455,0,999,P
10128,,2018-10,90024,2018-08-31 00:00:00,2018-09-29 00:00:00,2018-11-07 00:00:00,,EUR,69.3693,0,999,R
11480,,2018-07,90510,2018-05-08 00:00:00,2018-06-07 00:00:00,2018-07-17 00:00:00,,EUR,711.3834,0,999,P
12103,,2018-10,90871,2018-09-01 00:00:00,2018-10-01 00:00:00,2018-11-06 00:00:00,,EUR,29673.072,0,999,P
12146,,2018-11,90921,2018-09-16 00:00:00,2018-10-21 00:00:00,2018-11-29 00:00:00,,EUR,311.22,0,999,P
11872,,2018-11,90754,2018-09-16 00:00:00,2018-10-21 00:00:00,2018-11-26 00:00:00,,EUR,143.91,0,999,P
11188,,2018-08,90271,2018-06-03 00:00:00,2018-07-03 00:00:00,2018-08-07 00:00:00,,EUR,291.33,0,999,P
11188,,2018-08,90317,2018-07-02 00:00:00,2018-08-01 00:00:00,2018-09-06 00:00:00,,EUR,33.93,0,999,P
12310,,2018-10,91097,2018-08-30 00:00:00,2018-09-29 00:00:00,2018-11-13 00:00:00,,EUR,217.2924,0,999,P
11514,,2018-10,90587,2018-08-08 00:00:00,2018-09-07 00:00:00,2018-10-12 00:00:00,,EUR,13900.9923,0,999,P
11335,,2018-11,90445,2018-09-12 00:00:00,2018-10-12 00:00:00,2018-11-16 00:00:00,,EUR,148.1805,0,999,P
12403,,2018-08,91154,2018-06-29 00:00:00,2018-07-29 00:00:00,2018-09-11 00:00:00,,EUR,1055.9133,0,999,P
11262,,2017-09,90376,2017-07-15 00:00:00,2017-08-14 00:00:00,2017-09-18 00:00:00,,EUR,264.2094,0,999,P
12310,,2018-07,91030,2018-05-31 00:00:00,2018-06-30 00:00:00,2018-08-08 00:00:00,,EUR,22724.5356,0,999,P
11262,,2017-09,90400,2017-07-16 00:00:00,2017-08-15 00:00:00,2017-09-28 00:00:00,,EUR,737.9892,0,999,P
12379,,2018-07,91127,2018-05-31 00:00:00,2018-06-30 00:00:00,2018-08-06 00:00:00,,EUR,153.4923,0,999,P
11840,,2018-10,90722,2018-08-05 00:00:00,2018-09-04 00:00:00,2018-10-14 00:00:00,,EUR,915.2559,0,999,P
11198,,2018-11,90339,2018-09-04 00:00:00,2018-10-03 00:00:00,2018-11-15 00:00:00,,EUR,46882.0755,0,999,P
10056,,2018-09,90000,2018-08-01 00:00:00,2018-08-31 00:00:00,2018-10-14 00:00:00,,EUR,84.942,0,999,R
11480,,2018-08,90561,2018-06-02 00:00:00,2018-07-02 00:00:00,2018-08-19 00:00:00,,EUR,711.3834,0,999,P
10464,,2018-06,90052,2018-05-01 00:00:00,2018-05-31 00:00:00,2018-07-18 00:00:00,,EUR,57795.1335,0,999,R
11480,,2018-07,90517,2018-05-15 00:00:00,2018-06-14 00:00:00,2018-08-01 00:00:00,,EUR,711.3834,0,999,P
12240,,2018-09,90966,2018-07-25 00:00:00,2018-08-24 00:00:00,2018-10-07 00:00:00,,EUR,814.9752,0,999,P
12152,,2018-11,90924,2018-09-17 00:00:00,2018-10-16 00:00:00,2018-12-03 00:00:00,,EUR,484.38,0,999,P
10586,,2018-08,90083,2018-06-13 00:00:00,2018-07-13 00:00:00,2018-08-29 00:00:00,,EUR,2293.4106,0,999,R
11262,,2018-10,90395,2018-08-31 00:00:00,2018-09-30 00:00:00,2018-11-12 00:00:00,,EUR,9001.5939,0,999,P
11966,,2018-09,90807,2018-07-17 00:00:00,2018-08-16 00:00:00,2018-09-22 00:00:00,,EUR,1829.5992,0,999,P
12108,,2018-07,90890,2018-06-30 00:00:00,2018-06-30 00:00:00,2018-08-04 00:00:00,,EUR,24.57,0,999,P
11650,,2018-11,90642,2018-09-16 00:00:00,2018-10-21 00:00:00,2018-12-05 00:00:00,,EUR,169.65,0,999,P
11188,,2018-09,90287,2018-07-08 00:00:00,2018-08-07 00:00:00,2018-09-21 00:00:00,,EUR,150.93,0,999,P
12310,,2018-08,91044,2018-07-01 00:00:00,2018-07-31 00:00:00,2018-09-05 00:00:00,,EUR,1089.3519,0,999,P
11410,,2018-09,90486,2018-08-01 00:00:00,2018-08-31 00:00:00,2018-10-14 00:00:00,,EUR,874.6686,0,999,P
12108,,2018-07,90881,2018-06-18 00:00:00,2018-06-18 00:00:00,2018-08-05 00:00:00,,EUR,38.61,0,999,P
11188,,2018-08,90307,2018-06-02 00:00:00,2018-07-02 00:00:00,2018-08-20 00:00:00,,EUR,33.93,0,999,P
12310,,2018-06,91015,2018-05-01 00:00:00,2018-05-31 00:00:00,2018-07-13 00:00:00,,EUR,235.4508,0,999,P
11480,,2018-08,90524,2018-06-02 00:00:00,2018-07-02 00:00:00,2018-08-08 00:00:00,,EUR,711.3834,0,999,P
11480,,2018-09,90574,2018-08-01 00:00:00,2018-08-31 00:00:00,2018-10-12 00:00:00,,EUR,711.3834,0,999,P
10108,,2018-09,90018,2018-08-01 00:00:00,2018-08-31 00:00:00,2018-10-19 00:00:00,,EUR,140.1543,0,999,R
12310,,2018-10,91114,2018-08-30 00:00:00,2018-09-29 00:00:00,2018-11-12 00:00:00,,EUR,59.0031,0,999,P
12282,,2018-08,90995,2018-06-03 00:00:00,2018-07-03 00:00:00,2018-08-15 00:00:00,,EUR,1675.1826,0,999,P
11480,,2018-08,90559,2018-06-02 00:00:00,2018-07-02 00:00:00,2018-08-12 00:00:00,,EUR,711.3834,0,999,P
12310,,2018-08,91041,2018-07-01 00:00:00,2018-07-31 00:00:00,2018-09-04 00:00:00,,EUR,7832.331,0,999,P
11188,,2018-10,90268,2018-08-02 00:00:00,2018-09-01 00:00:00,2018-10-07 00:00:00,,EUR,150.93,0,999,P
11999,,2018-11,90819,2018-09-23 00:00:00,2018-10-22 00:00:00,2018-12-04 00:00:00,,EUR,67.9536,0,999,P
11472,,2018-08,90500,2018-07-01 00:00:00,2018-07-31 00:00:00,2018-09-16 00:00:00,,EUR,1532.3022,0,999,P
10210,,2018-09,90026,2018-08-01 00:00:00,2018-08-31 00:00:00,2018-10-18 00:00:00,,EUR,127.413,0,999,R
11954,,2018-06,90792,2018-04-22 00:00:00,2018-05-22 00:00:00,2018-07-05 00:00:00,,EUR,133.38,0,999,P
12310,,2018-10,91108,2018-08-30 00:00:00,2018-09-29 00:00:00,2018-11-14 00:00:00,,EUR,29.5659,0,999,P
10849,,2018-11,90224,2018-09-16 00:00:00,2018-10-21 00:00:00,2018-11-27 00:00:00,,EUR,349.83,0,999,P
11262,,2018-06,90389,2018-05-01 00:00:00,2018-05-31 00:00:00,2018-07-05 00:00:00,,EUR,13425.2703,0,999,P
11826,,2018-10,90706,2018-08-08 00:00:00,2018-09-07 00:00:00,2018-10-24 00:00:00,,EUR,430.6302,0,999,P
12227,,2018-11,90961,2018-09-16 00:00:00,2018-10-21 00:00:00,2018-11-28 00:00:00,,EUR,81.9,0,999,P
11901,,2018-09,90764,2018-07-10 00:00:00,2018-08-09 00:00:00,2018-09-22 00:00:00,,EUR,598.0221,0,999,P
10672,,2018-09,90173,2018-08-01 00:00:00,2018-08-31 00:00:00,2018-10-16 00:00:00,,EUR,889.2,0,999,R
12310,,2018-08,91046,2018-07-01 00:00:00,2018-07-31 00:00:00,2018-09-15 00:00:00,,EUR,224.3592,0,999,P
12182,,2018-10,90936,2018-08-18 00:00:00,2018-09-17 00:00:00,2018-10-30 00:00:00,,EUR,131.04,0,999,P
12251,,2018-10,90973,2018-08-25 00:00:00,2018-09-24 00:00:00,2018-11-02 00:00:00,,EUR,222.3351,0,999,P
11480,,2018-09,90546,2018-07-11 00:00:00,2018-08-10 00:00:00,2018-09-15 00:00:00,,EUR,711.3834,0,999,P
12310,,2018-09,91061,2018-08-01 00:00:00,2018-08-31 00:00:00,2018-10-05 00:00:00,,EUR,1155.9483,0,999,P
11142,,2018-04,90249,2018-02-05 00:00:00,2018-03-07 00:00:00,2018-04-17 00:00:00,,EUR,999.4725,0,999,P
10128,,2018-06,90022,2018-05-01 00:00:00,2018-05-31 00:00:00,2018-07-12 00:00:00,,EUR,69.3693,0,999,R
